ID,Title,Slug,Platform,Category,Genres,Region,Cost (EUR),Price (EUR),Source,Delivery Type,Published,Featured,Kinguin ID,Created At,Updated At
c77642eb-8011-4eda-8c8e-9234de371805,AVG PC TuneUp 2025 Key (3 Years / 3 PCs),avg-pc-tuneup-2025-key-3-years-3-pcs-683d6d,Other,software,Software,North America,14.29000000,20.72050000,kinguin,key,true,false,346056,2026-01-31T11:52:47.808Z,2026-02-08T21:52:04.268Z
c5e7dc78-c507-431d-978d-729c1919ddea,Trend Micro Antivirus+ Security 2025 Key (1 Year / 3 Devices),trend-micro-antivirus-security-2025-key-1-year-3-d-683821,Other,software,Software,North America,6.10000000,8.84500000,kinguin,key,true,false,345059,2026-01-31T11:52:44.114Z,2026-01-31T12:37:29.928Z
5df73c51-1e0e-47a8-b7b3-f875529336ac,Trend Micro Maximum Security 2025 Key (1 Year / 3 Devices),trend-micro-maximum-security-2025-key-1-year-3-dev-68381a,Other,software,Software,North America,4.98000000,7.47000000,kinguin,key,true,false,345022,2026-01-31T11:52:40.301Z,2026-02-23T23:59:09.070Z
87c953e3-d4ae-43e5-bf18-11d412782784,Ashampoo 3D CAD Architecture 12 Activation Key,ashampoo-3d-cad-architecture-12-activation-key-683810,Other,software,Software,North America,12.73000000,18.45850000,kinguin,key,true,false,345000,2026-01-31T11:52:36.694Z,2026-02-08T21:54:27.426Z
eab77203-ce36-426e-88e3-ccaaafe88a84,Acronis True Image 2025 Essentials EU Key (1 Year / 1 PC),acronis-true-image-2025-essentials-eu-key-1-year-1-683704,Other,software,Software,Region 75,21.00000000,26.51250000,kinguin,key,true,false,344726,2026-01-31T11:52:33.060Z,2026-02-20T14:15:01.354Z
84014b42-e469-4707-9ea6-b5925f3f7dff,Norton 360 Premium 2025 EU Key (1 Year / 10 Devices) + 75 GB Cloud Storage,norton-360-premium-2025-eu-key-1-year-10-devices-7-68340c,Other,software,Software,Global,17.99000000,22.48750000,kinguin,key,true,false,343711,2026-01-31T11:52:29.281Z,2026-02-15T23:33:38.411Z
29828890-0c89-4dd3-8e2b-c44c925c3171,Norton Antivirus Plus LATAM Key (1 Year / 1 PC),norton-antivirus-plus-latam-key-1-year-1-pc-68340b,Other,software,Software,Region 74,6.49000000,9.41050000,kinguin,key,true,false,343709,2026-01-31T11:52:25.374Z,2026-01-31T12:37:30.004Z
29ca50d5-b1b4-4b81-bcfa-d967ad374656,Avast Driver Updater 2025 Key (1 Year / 1 PC),avast-driver-updater-2025-key-1-year-1-pc-682b37,Other,software,Software,North America,3.50000000,10.41100000,kinguin,key,true,false,341702,2026-01-31T11:52:21.519Z,2026-02-18T21:28:43.544Z
87ee06dd-3e3b-4b43-813b-323b8e9c726b,Avast SecureLine VPN 2025 Key (3 Years / 10 Devices),avast-secureline-vpn-2025-key-3-years-10-devices-682b2e,Other,software,Software,Region 10,20.87000000,26.08750000,kinguin,key,true,false,341664,2026-01-31T11:52:17.975Z,2026-01-31T12:37:30.035Z
f01dc2da-0f18-43fd-80f4-aebf033a699b,AVAST Ultimate 2025 Key (3 Years / 10 PCs),avast-ultimate-2025-key-3-years-10-pcs-682b13,Other,software,Software,North America,32.00000000,37.08750000,kinguin,key,true,false,341612,2026-01-31T11:52:14.327Z,2026-02-18T08:31:33.073Z
ebd6c2e1-ec26-4851-98a3-3fde6cc6961d,AVAST Ultimate 2025 Key (1 Year / 5 PCs),avast-ultimate-2025-key-1-year-5-pcs-682b13,Other,software,Software,North America,4.50000000,11.60000000,kinguin,key,true,false,341611,2026-01-31T11:52:10.834Z,2026-02-23T13:41:59.947Z
b280293d-a0ca-4946-b830-6f8ceb569afa,ESET NOD32 Antivirus 2025 EU Key (1 Year / 3 Devices),eset-nod32-antivirus-2025-eu-key-1-year-3-devices-682468,Other,software,Software,Region 75,29.76000000,37.20000000,kinguin,key,true,false,339813,2026-01-31T11:52:07.235Z,2026-01-31T12:37:30.082Z
5945f433-d69e-416d-9732-3db34fd76690,Bitdefender Antivirus Plus 2025 for Mac EU Key (1 Year / 1 Device),bitdefender-antivirus-plus-2025-for-mac-eu-key-1-y-682321,Other,software,Software,Region 75,24.95000000,31.18750000,kinguin,key,true,false,339247,2026-01-31T11:52:03.601Z,2026-01-31T12:37:30.097Z
e8d1f819-1d4d-4c12-9b3a-1c4710aef107,AVG Ultimate with Secure VPN Key (3 Years / 1 Device),avg-ultimate-with-secure-vpn-key-3-years-1-device-6821c1,Other,software,Software,North America,17.45000000,21.81250000,kinguin,key,true,false,338695,2026-01-31T11:51:59.954Z,2026-02-16T16:45:25.208Z
777fa2f6-6527-4c1f-87b9-ac171f327824,Watchdog Anti-Malware Key (1 Year / 5 PCs),watchdog-anti-malware-key-1-year-5-pcs-6819db,Other,software,Software,North America,9.79000000,14.19550000,kinguin,key,true,false,335948,2026-01-31T11:51:56.501Z,2026-02-18T17:46:54.360Z
a67556b4-c1ad-4379-bb83-1f261e783c0c,ESET Home Security Premium Key (4 Months / 1 Device),eset-home-security-premium-key-4-months-1-device-680a15,Android,software,Software,Region 80,15.95000000,19.93750000,kinguin,key,true,false,332036,2026-01-31T11:51:53.018Z,2026-02-12T02:17:33.405Z
b5f1a28a-9fc7-4fcf-a155-8966ad3ec90d,Kaspersky Small Office Security 2025 EU (5 PCs / 1 Server / 5 Mobile / 1 Year),kaspersky-small-office-security-2025-eu-5-pcs-1-se-6808d0,Other,software,Software,Region 75,79.95000000,89.54400000,kinguin,key,true,false,331244,2026-01-31T11:51:49.560Z,2026-01-31T12:37:30.168Z
1d510fe6-d697-46f0-89e3-97e158a61809,Kaspersky Standard 2025 EU Key (2 Years / 3 Device),kaspersky-standard-2025-eu-key-2-years-3-device-680727,Other,software,Software,Region 75,30.12000000,34.63800000,kinguin,key,true,false,330579,2026-01-31T11:49:42.647Z,2026-02-18T07:47:27.825Z
a81c630a-af23-456b-9426-940d07288ca5,Kaspersky Standard 2025 EU Key (1 Year / 3 Devices),kaspersky-standard-2025-eu-key-1-year-3-devices-680727,Other,software,Software,Region 75,14.40000000,22.50000000,kinguin,key,true,false,330578,2026-01-31T11:49:39.035Z,2026-02-23T23:27:46.636Z
e4435280-50cf-46e7-879f-b1f4f4e92db9,Bitdefender Antivirus For Mac 2025 Key (2 Years / 1 Mac),bitdefender-antivirus-for-mac-2025-key-2-years-1-m-680721,Other,software,Software,North America,19.99000000,24.98750000,kinguin,key,true,false,330563,2026-01-31T11:49:30.313Z,2026-01-31T12:37:30.227Z
0d2a76f6-21a0-4e21-bb75-54f0f7e285f9,AVAST Pro Antivirus 2025 Key (1 Year / 1 PC),avast-pro-antivirus-2025-key-1-year-1-pc-6800fc,Other,software,Software,North America,4.98000000,7.47000000,kinguin,key,true,false,329946,2026-01-31T11:49:26.775Z,2026-02-23T13:10:15.716Z
b5a2cf41-eac9-4580-8232-cb94e232343a,Kaspersky Safe Kids 2025 EU Key (1 Year / 1 User),kaspersky-safe-kids-2025-eu-key-1-year-1-user-6800e9,Other,software,Software,Region 75,10.61000000,15.38450000,kinguin,key,true,false,329917,2026-01-31T11:49:23.127Z,2026-01-31T12:37:30.249Z
f70b1faf-086a-4f82-b2c0-164b7fb7fcbc,Kaspersky Small Office Security 2025 EU (10 PCs / 1 Server / 10 Mobile / 1 Year),kaspersky-small-office-security-2025-eu-10-pcs-1-s-6800e7,Other,software,Software,Region 75,189.95000000,212.74400000,kinguin,key,true,false,329909,2026-01-31T11:49:19.498Z,2026-01-31T12:37:30.263Z
0e3c441e-397f-4e59-95fc-8843a225117d,Ashampoo Photo Commander 18 Key,ashampoo-photo-commander-18-key-680096,Other,software,Software,North America,12.79000000,18.54550000,kinguin,key,true,false,329794,2026-01-31T11:49:16.739Z,2026-01-31T12:37:30.277Z
353569c7-7b51-415d-94eb-ff892707aa95,Kaspersky Premium 2025 UK Key (1 Year / 3 Devices),kaspersky-premium-2025-uk-key-1-year-3-devices-67fe63,Other,software,Software,Region 75,21.24000000,26.55000000,kinguin,key,true,false,329380,2026-01-31T11:49:13.280Z,2026-02-13T10:25:51.403Z
c1fe6bdc-0cc6-4ca1-94ee-88413adf4bdc,ESET Home Security Premium EU Key (2 Years / 10 Devices),eset-home-security-premium-eu-key-2-years-10-devic-67f3b3,Android,software,Software,Region 75,69.99000000,78.38880000,kinguin,key,true,false,327222,2026-01-31T11:49:06.186Z,2026-02-18T23:49:08.821Z
e2baaaea-bdeb-48af-85f1-af24f2d35c6d,ESET Home Security Premium EU Key (1 Year / 10 Devices),eset-home-security-premium-eu-key-1-year-10-device-67f3b3,Android,software,Software,Region 75,41.99000000,48.28850000,kinguin,key,true,false,327219,2026-01-31T11:49:02.571Z,2026-01-31T12:37:30.332Z
ffe991de-0345-4362-834a-2e2bf648b815,ESET Home Security Premium EU Key (2 Years / 1 Device),eset-home-security-premium-eu-key-2-years-1-device-67f3b2,Android,software,Software,Region 75,39.99000000,45.98850000,kinguin,key,true,false,327218,2026-01-31T11:48:59.003Z,2026-01-31T12:37:30.345Z
25769db4-3a18-4db3-a0e2-c432bfe09261,Wondershare Filmora AI Video Editor for Android Perpetual License Key,wondershare-filmora-ai-video-editor-for-android-pe-67ee4e,Android,software,Software,North America,28.33000000,35.41250000,kinguin,key,true,false,326320,2026-01-31T11:48:55.319Z,2026-02-18T05:53:13.013Z
14b934a5-4e15-484e-8194-ba99ed49b616,Razer THX Spatial Audio CD Key,razer-thx-spatial-audio-cd-key-67ed9a,Other,software,Software,North America,19.40000000,24.25000000,kinguin,key,true,false,326212,2026-01-31T11:48:51.689Z,2026-02-23T18:44:10.887Z
6849c033-5bfa-4820-b177-da1af94171a1,ESET NOD32 Antivirus CA Key (1 Year / 10 Devices),eset-nod32-antivirus-ca-key-1-year-10-devices-67e661,Other,software,Software,Region 74,15.99000000,19.98750000,kinguin,key,true,false,325099,2026-01-31T11:48:48.120Z,2026-02-21T16:22:01.279Z
0296c573-f2a5-42fc-be7e-96a1003a7cd2,ESET Internet Security CA Key (1 Year / 10 Devices),eset-internet-security-ca-key-1-year-10-devices-67e660,Other,software,Software,Region 74,15.99000000,19.98750000,kinguin,key,true,false,325095,2026-01-31T11:48:44.495Z,2026-02-14T16:17:59.300Z
ea0715cd-30dc-4e1a-a638-cd1758278ae3,Adobe AI Assistant for Acrobat - 1 Year Subscription Key,adobe-ai-assistant-for-acrobat-1-year-subscription-67e3da,Other,software,Software,North America,48.00000000,55.20000000,kinguin,key,true,false,324701,2026-01-31T11:48:40.874Z,2026-01-31T12:37:30.414Z
933af598-6687-42ee-b2ee-6fa2c6657282,Wondershare Filmora 14 Advanced - AI 5000 Credits Pack CD Key,wondershare-filmora-14-advanced-ai-5000-credits-pa-67d302,PC,software,Software,North America,22.98000000,28.72500000,kinguin,key,true,false,321772,2026-01-31T11:48:37.282Z,2026-02-16T21:08:57.065Z
8291b393-35c6-4ae5-896a-8f9f08f77f9a,Adobe Photoshop Elements 2025 US (3 Years / 1 Device),adobe-photoshop-elements-2025-us-3-years-1-device-67d288,Other,software,Software,Region 74,40.00000000,46.00000000,kinguin,key,true,false,321617,2026-01-31T11:48:33.559Z,2026-02-23T18:52:15.334Z
8383c007-e205-4f39-848d-45a20a3f1302,IObit Smart Defrag 10 Pro Key (1 Year / 1 PC),iobit-smart-defrag-10-pro-key-1-year-1-pc-67d01f,Other,software,Software,North America,5.41000000,7.84450000,kinguin,key,true,false,321093,2026-01-31T11:48:30.833Z,2026-02-16T21:08:57.271Z
bdef0e35-2b93-4a14-8656-3b16b027bf66,IObit Advanced SystemCare Ultimate 17 Key (1 Year / 3 PCs),iobit-advanced-systemcare-ultimate-17-key-1-year-3-67d01b,Other,software,Software,North America,10.68000000,15.48600000,kinguin,key,true,false,321081,2026-01-31T11:48:27.147Z,2026-02-15T14:43:53.963Z
0d6b6ec2-a1ae-4f53-9b4c-0127b3a53e8d,Wondershare DemoCreator Individual Cross-Platform Yearly Plan CD Key (1 Year / 1 PC),wondershare-democreator-individual-cross-platform--67cfec,Other,software,Software,North America,25.98000000,32.47500000,kinguin,key,true,false,320998,2026-01-31T11:48:23.501Z,2026-01-31T12:36:44.512Z
0e0b1242-bb15-4a1c-bb78-9006af01f98b,EaseUS OS2Go CD Key (1 Year / 1 Device),easeus-os2go-cd-key-1-year-1-device-67bc6a,Other,software,Software,North America,3.88000000,11.45500000,kinguin,key,true,false,316424,2026-01-31T11:48:14.186Z,2026-02-19T15:43:19.066Z
5b721b79-8da9-41bb-8655-c01bf7bc4cdd,Avast Cleanup Premium 2025 Key (1 Year / 10 PCs),avast-cleanup-premium-2025-key-1-year-10-pcs-67b33f,Other,software,Software,North America,5.96000000,8.64200000,kinguin,key,true,false,313172,2026-01-31T11:48:10.409Z,2026-02-23T16:01:24.288Z
951831fb-c2e3-4cd2-90e1-eccf197c626f,AVG Internet Security 2025 Key (1 Year / 10 Devices),avg-internet-security-2025-key-1-year-10-devices-67b33f,Other,software,Software,North America,1.76000000,7.25000000,kinguin,key,true,false,313171,2026-01-31T11:48:06.816Z,2026-02-21T15:43:09.777Z
98a1db3f-6b50-413e-a30a-717589b588fd,Pinnacle Studio 26 Ultimate CD Key,pinnacle-studio-26-ultimate-cd-key-67af24,Other,software,Software,North America,24.00000000,42.53850000,kinguin,key,true,false,312089,2026-01-31T11:48:03.209Z,2026-02-21T13:45:52.803Z
065ecd6f-1b36-4426-992b-ac98d0036441,Norton 360 Platinum US Key (1 Year / 20 Devices) + 100 GB Cloud Storage,norton-360-platinum-us-key-1-year-20-devices-100-g-67a371,Other,software,Software,Region 74,14.99000000,19.37500000,kinguin,key,true,false,309320,2026-01-31T11:47:59.439Z,2026-02-19T04:48:34.817Z
e9cfa1ac-51f2-43c9-a3dd-b27cf30f20af,Norton Utilities Ultimate 2025 US Key (1 Year / 10 PCs),norton-utilities-ultimate-2025-us-key-1-year-10-pc-67a0d2,Other,software,Software,Region 74,7.00000000,10.15000000,kinguin,key,true,false,308336,2026-01-31T11:47:55.752Z,2026-02-02T23:47:42.538Z
71a3b725-3082-433e-aa67-cca6a3389c0d,Wondershare Recoverit 13.5 CD Key (2 PCs),wondershare-recoverit-135-cd-key-2-pcs-67938c,Other,software,Software,North America,79.98000000,89.57760000,kinguin,key,true,false,305832,2026-01-31T11:47:51.969Z,2026-02-15T05:28:25.128Z
81191e3a-9b72-40a9-92e5-427b082eaeed,Wondershare EdrawMax 14 CD Key (3 Devices),wondershare-edrawmax-14-cd-key-3-devices-678f8d,Android,software,Software,North America,69.98000000,78.37760000,kinguin,key,true,false,304962,2026-01-31T11:47:48.377Z,2026-01-31T12:36:44.684Z
c53532e1-b968-4df7-93ba-130b84756924,F-Secure Internet Security 2025 US Key (1 Year / 3 Devices),f-secure-internet-security-2025-us-key-1-year-3-de-678a73,Other,software,Software,Region 74,24.95000000,31.18750000,kinguin,key,true,false,304345,2026-01-31T11:47:44.702Z,2026-01-31T12:36:44.711Z
0185bf57-ddbf-40d9-9487-8ae4f8ab5f46,McAfee LiveSafe 2025 EU Key (1 Year / 10 Devices),mcafee-livesafe-2025-eu-key-1-year-10-devices-678508,Other,software,Software,Region 75,29.95000000,37.43750000,kinguin,key,true,false,303288,2026-01-31T11:47:41.134Z,2026-01-31T12:36:44.744Z
b7b29b0e-f6ad-4fc4-aa8c-54f1061a0ae7,Norton 360 Premium + Utilities Ultimate 2025 EU Key (1 Year / 10 Devices) + 75 GB Cloud Storage,norton-360-premium-utilities-ultimate-2025-eu-key--67827b,Other,software,Software,Global,17.99000000,22.48750000,kinguin,key,true,false,302666,2026-01-31T11:47:37.432Z,2026-02-23T22:46:16.909Z
b2f3701b-2016-455d-9fc8-72f9bc340152,MAGIX Sound Forge Pro 17 Digital Download CD Key,magix-sound-forge-pro-17-digital-download-cd-key-6766b3,Other,software,Software,North America,5.00000000,8.16350000,kinguin,key,true,false,298075,2026-01-31T11:47:29.909Z,2026-02-22T11:24:20.253Z
7f29201b-0183-46f0-989e-883409ca3ae3,Movavi Photo Editor 2025 Key (1 PC),movavi-photo-editor-2025-key-1-pc-676540,Other,software,Software,North America,20.00000000,25.00000000,kinguin,key,true,false,297816,2026-01-31T11:47:26.338Z,2026-02-21T13:47:11.738Z
f91c9cf7-c9c8-49d6-acb6-d2dd674f027e,ESET Home Security Essential EU Key (1 Year / 1 Device),eset-home-security-essential-eu-key-1-year-1-devic-675ffb,Android,software,Software,Region 75,21.99000000,27.48750000,kinguin,key,true,false,296863,2026-01-31T11:47:22.768Z,2026-01-31T12:36:44.871Z
ea1a0b00-8cff-4466-a099-3f9a3f5741a2,ESET Home Security Essential EU Key (2 Years / 1 Device),eset-home-security-essential-eu-key-2-years-1-devi-675ffa,Android,software,Software,Region 75,36.21000000,41.64150000,kinguin,key,true,false,296861,2026-01-31T11:47:19.165Z,2026-01-31T12:36:44.895Z
3bd14277-1379-40c6-bd6b-bfe3398daad9,EaseUS Data Recovery Wizard Professional v19.1 for Windows Key,easeus-data-recovery-wizard-professional-v191-for--675c24,Other,software,Software,North America,18.50000000,23.12500000,kinguin,key,true,false,296170,2026-01-31T11:47:15.436Z,2026-02-23T22:00:12.472Z
de986e54-f4bf-4c19-a517-b07f1eb642e8,Movavi Video Editor Plus 2025 Key (1 Year / 1 MAC),movavi-video-editor-plus-2025-key-1-year-1-mac-67584b,Other,software,Software,North America,25.99000000,32.48750000,kinguin,key,true,false,295257,2026-01-31T11:47:11.883Z,2026-01-31T12:36:44.954Z
0b5bf76e-20a9-452a-8424-e4b86b6b834d,Kaspersky Plus 2025 UK Key (1 Year / 1 Device),kaspersky-plus-2025-uk-key-1-year-1-device-674ee1,Other,software,Software,Region 75,17.99000000,22.48750000,kinguin,key,true,false,293417,2026-01-31T11:47:08.264Z,2026-02-24T03:42:50.983Z
97bd62a7-3eb8-4257-bec2-6e8e50e59f9f,Kaspersky Standard 2025 UK Key (1 Year / 1 Device),kaspersky-standard-2025-uk-key-1-year-1-device-674ee1,Other,software,Software,Region 75,10.00000000,14.50000000,kinguin,key,true,false,293416,2026-01-31T11:47:04.593Z,2026-02-24T03:37:51.058Z
8bf2659e-86d2-484b-a751-d50a50d364e7,Bitdefender Family Pack 2025 Key (2 Years / 15 Devices),bitdefender-family-pack-2025-key-2-years-15-device-674c59,Other,software,Software,North America,62.86000000,70.40320000,kinguin,key,true,false,292939,2026-01-31T11:46:55.640Z,2026-02-19T20:09:15.214Z
9544e9c0-1c77-4f55-80e0-e6d6da312c9c,Kaspersky Premium 2025 (VPN not included) IN Key (1 Year / 1 Device),kaspersky-premium-2025-vpn-not-included-in-key-1-y-674318,Other,software,Software,Region 16,5.80000000,8.41000000,kinguin,key,true,false,291175,2026-01-31T11:46:52.067Z,2026-02-22T17:50:57.835Z
96070d4b-41a0-4905-a26f-ec22dc9c554b,IObit Smart Defrag 10 Pro Key (1 Year / 3 PCs),iobit-smart-defrag-10-pro-key-1-year-3-pcs-672b55,Other,software,Software,North America,5.48000000,7.94600000,kinguin,key,true,false,286990,2026-01-31T11:46:48.520Z,2026-01-31T12:36:45.048Z
491666dc-b448-41ae-9580-f60a1cb98e4e,Solid PDF Tools v10 For Windows CD Key (2 PCs),solid-pdf-tools-v10-for-windows-cd-key-2-pcs-6728dd,Other,software,Software,North America,4.99000000,7.48500000,kinguin,key,true,false,286426,2026-01-31T11:46:41.608Z,2026-02-02T23:47:52.753Z
988cf5e6-2644-4303-b6ab-3df5df25fa9d,Abrosoft FantaMorph 5 - Deluxe Photo Morphing PC CD Key (2 PCs),abrosoft-fantamorph-5-deluxe-photo-morphing-pc-cd--6728d8,Other,software,Software,North America,4.71000000,7.06500000,kinguin,key,true,false,286396,2026-01-31T11:46:37.918Z,2026-01-31T12:36:45.097Z
ff534ef0-20ce-4030-a45d-9b3e3d78545f,Remote Desktop Manager Platinum 2023 CD Key,remote-desktop-manager-platinum-2023-cd-key-672513,PC,software,Software,North America,6.04000000,8.75800000,kinguin,key,true,false,285791,2026-01-31T11:46:34.014Z,2026-01-31T12:36:45.113Z
701f1896-f99d-4244-8aff-308ea4937980,Poe2Smoother PoE2 CD Key,poe2smoother-poe2-cd-key-67225c,Other,software,Software,North America,6.05000000,8.77250000,kinguin,key,true,false,285138,2026-01-31T11:46:30.368Z,2026-02-19T02:12:18.037Z
f6cd52a4-bdfc-4814-8f42-4300591127a8,Bitdefender Total Security 2024 MIDDLE EAST Key (1 Year / 5 Devices),bitdefender-total-security-2024-middle-east-key-1--671cb1,Other,software,Software,Asia,23.66000000,29.57500000,kinguin,key,true,false,283753,2026-01-31T11:46:26.536Z,2026-01-31T12:36:45.143Z
2b957fa0-20ce-4dfb-95d2-58b5c756941a,MS Project Professional 2024 Bind Key,ms-project-professional-2024-bind-key-6710b8,Other,software,Software,North America,22.99000000,28.73750000,kinguin,key,true,false,280367,2026-01-31T11:46:22.941Z,2026-02-22T20:52:48.780Z
81b15c0e-4d1b-430e-9903-6af932da3c34,MAGIX Movie Studio 2023 Suite CD Key,magix-movie-studio-2023-suite-cd-key-670b77,Other,software,Software,North America,4.99000000,8.77250000,kinguin,key,true,false,278937,2026-01-31T11:46:19.431Z,2026-02-17T21:20:28.156Z
12b9cfb0-dd73-428c-b9d5-cd1b2523a49f,MS Office 2024 Home and Business PC/MAC Bind Key,ms-office-2024-home-and-business-pcmac-bind-key-670675,Other,software,Software,North America,110.00000000,123.20000000,kinguin,key,true,false,277046,2026-01-31T11:46:15.713Z,2026-02-22T13:57:42.899Z
e7a63107-110f-4991-813f-edfb0141b1c7,Adobe Premiere Elements 2024 for Windows CD Key,adobe-premiere-elements-2024-for-windows-cd-key-66f7f5,Other,software,Software,North America,93.00000000,104.16000000,kinguin,key,true,false,274204,2026-01-31T11:46:11.884Z,2026-01-31T12:36:45.205Z
b55c4bb9-3549-42da-bf79-6cc091f5c2aa,Apple MainStage 3 CD Key (Lifetime / 1 MAC),apple-mainstage-3-cd-key-lifetime-1-mac-66eabc,Other,software,Software,North America,7.06000000,10.23700000,kinguin,key,true,false,271387,2026-01-31T11:46:04.309Z,2026-01-31T12:36:45.233Z
7160455a-95a5-4246-9059-0dc46dd49b17,Parallels Desktop 20 Pro Edition for Mac Key (1 Year / 1 Device),parallels-desktop-20-pro-edition-for-mac-key-1-yea-66e96a,Other,software,Software,North America,39.73000000,45.68950000,kinguin,key,true,false,270896,2026-01-31T11:46:00.473Z,2026-02-16T21:09:02.781Z
c99569db-3dc1-4b89-8338-33b1dc4c090d,Parallels Desktop 20 Standard for Mac Key,parallels-desktop-20-standard-for-mac-key-66e969,Other,software,Software,North America,38.00000000,49.96750000,kinguin,key,true,false,270894,2026-01-31T11:45:56.810Z,2026-02-23T17:04:20.024Z
472f6a72-3738-43b1-8eae-6a00b34cdbbf,MS Visual Studio 2017 Professional CD Key,ms-visual-studio-2017-professional-cd-key-66e812,Other,software,Software,North America,9.98000000,14.47100000,kinguin,key,true,false,270554,2026-01-31T11:45:53.214Z,2026-01-31T12:36:45.278Z
3abb06c8-48fe-4134-9b89-6cbfce179bbe,MS Office 2013 Professional Plus ISO Key,ms-office-2013-professional-plus-iso-key-66e1ac,Other,software,Software,Region 10,13.00000000,18.85000000,kinguin,key,true,false,269450,2026-01-31T11:45:49.425Z,2026-02-21T13:47:42.940Z
fe33ace4-66d1-45d1-9067-3f4b20f02c8e,EaseUS Data Recovery Wizard Professional v19.0 for Windows Key,easeus-data-recovery-wizard-professional-v190-for--66e034,Other,software,Software,North America,2.86000000,18.83550000,kinguin,key,true,false,268990,2026-01-31T11:45:45.964Z,2026-02-24T04:31:57.279Z
30141838-f39c-45c3-9e33-ef0cfc256ace,EaseUS PDF Editor CD Key,easeus-pdf-editor-cd-key-66d911,Other,software,Software,North America,39.09000000,44.96500000,kinguin,key,true,false,267395,2026-01-31T11:45:36.613Z,2026-02-22T17:28:09.525Z
63ce45a4-a264-4c2e-a995-7483c73727ca,NCH: Inventoria Stock Manager Key (2 PCs),nch-inventoria-stock-manager-key-2-pcs-66d81d,Other,software,Software,North America,8.99000000,13.03550000,kinguin,key,true,false,267162,2026-01-31T11:45:28.735Z,2026-01-31T12:36:45.354Z
a5c54fb5-ca89-40df-8ab3-51381eed206e,Virtual DJ and Karaoke Studio 8 CD Key (2 PCs),virtual-dj-and-karaoke-studio-8-cd-key-2-pcs-66d6ec,Other,software,Software,North America,0.89000000,7.48500000,kinguin,key,true,false,266730,2026-01-31T11:45:25.180Z,2026-02-23T22:49:55.816Z
0dc07c62-598d-4081-b1a6-b32880416668,MS Office 365 Family NA Key (1 Year / 6 Devices),ms-office-365-family-na-key-1-year-6-devices-66d184,Other,software,Software,Region 74,89.50000000,102.45760000,kinguin,key,true,false,265399,2026-01-31T11:45:21.506Z,2026-02-21T21:42:25.601Z
bbe6d741-d89d-4e6d-80b1-e68921516005,EaseUS Data Recovery Wizard Professional v18.0 Key (1 Month / 1 PC),easeus-data-recovery-wizard-professional-v180-key--66a374,Other,software,Software,North America,4.67000000,24.96250000,kinguin,key,true,false,255588,2026-01-31T11:45:15.253Z,2026-02-22T15:41:09.514Z
5b950a81-f077-4e28-947d-5e1ce32fb9f4,Trend Micro Antivirus+ Security 2024 Key (3 Years / 1 Device),trend-micro-antivirus-security-2024-key-3-years-1--668d00,Other,software,Software,North America,6.05000000,8.77250000,kinguin,key,true,false,251099,2026-01-31T11:45:11.701Z,2026-02-02T23:47:49.926Z
5be852e2-bae8-4eeb-b871-d3556613d902,EaseUS Video Downloader for Mac Key (3 Devices),easeus-video-downloader-for-mac-key-3-devices-668935,Other,software,Software,North America,3.99000000,10.30950000,kinguin,key,true,false,250439,2026-01-31T11:45:08.231Z,2026-02-23T06:13:57.289Z
921ed482-aa3c-4e94-9fcd-6a506b02e9b1,TechSmith Software Bundle CD Key (2 Devices),techsmith-software-bundle-cd-key-2-devices-6683f4,Other,software,Software,North America,6.99000000,10.13550000,kinguin,key,true,false,249396,2026-01-31T11:45:04.722Z,2026-02-08T21:51:55.848Z
22b4400e-c9d9-454b-8542-b845bf508dfb,CCleaner Premium Bundle 2024 Key (1 Year / 5 Devices),ccleaner-premium-bundle-2024-key-1-year-5-devices-666eee,Other,software,Software,North America,3.50000000,10.80250000,kinguin,key,true,false,245234,2026-01-31T11:45:00.926Z,2026-02-22T00:15:01.587Z
bb7ab9f6-c485-48d3-a81f-f0248947611d,Pinnacle Studio 25 Ultimate CD Key,pinnacle-studio-25-ultimate-cd-key-666867,Other,software,Software,North America,29.99000000,37.48750000,kinguin,key,true,false,243807,2026-01-31T11:44:57.402Z,2026-01-31T12:36:45.520Z
87d63dec-0f0c-4b2a-8069-c045d02209d6,EaseUS Todo Backup Home Edition 2024 PC Key (1 Year / 1 Device),easeus-todo-backup-home-edition-2024-pc-key-1-year-6640ab,Other,software,Software,North America,12.98000000,18.83550000,kinguin,key,true,false,235932,2026-01-31T11:44:53.861Z,2026-02-22T15:30:05.058Z
47a9f214-8119-44af-9e23-cfd2fe6a91fc,Bitdefender Antivirus Plus 2024 UK Key (1 Year / 1 PC),bitdefender-antivirus-plus-2024-uk-key-1-year-1-pc-661e4a,Other,software,Software,Africa,12.00000000,17.40000000,kinguin,key,true,false,229824,2026-01-31T11:44:50.187Z,2026-01-31T12:36:45.562Z
334ffee0-201a-40cb-8708-6a5351fb984f,Winxvideo AI Key (1 Year / 3 PCs),winxvideo-ai-key-1-year-3-pcs-661353,PC,software,Software,North America,9.99000000,21.93750000,kinguin,key,true,false,227958,2026-01-31T11:44:46.644Z,2026-02-16T21:09:02.576Z
757a185b-f2f2-4704-a987-b668ce6d79b7,NoPing Advanced - 360 Days Subscription Key,noping-advanced-360-days-subscription-key-65f813,Other,software,"Subscription, Software",North America,21.24000000,26.55000000,kinguin,key,true,false,223009,2026-01-31T11:44:43.086Z,2026-02-18T23:49:01.137Z
